site_name,Park_Type,Shape_Length,Shape_Area
,SUBNEIGHBOURHOOD PARK,522.877689527771849,11064.308143775502685
OUR LADY OF THE ROSARY ELEM,COMMUNITY PARK,911.071691010755785,51514.873809261254792
ROYAL SUNALTA PARK; SCARBORO COMMUNITY ASSOC; CALGARY TENNIS CLUB,NEIGHBOURHOOD PARK,1195.184836465087528,31769.511090735646576
NORTHERN HILLS DEPOT,PARKS DEPOT,534.934675687522144,15039.229560388466780
NORTH GLENMORE CMTY ASSOC,NEIGHBOURHOOD PARK,1117.547989444189170,34995.816673911780526
,COMMUNITY PARK,1233.450691780664783,54099.228069818971562
,SUBNEIGHBOURHOOD PARK,180.576012107581903,1264.510987379818062
,SUBNEIGHBOURHOOD PARK,196.745043128937624,2262.540064460812573
,SUBNEIGHBOURHOOD PARK,195.834493557509006,2238.313165918562390
,SUBNEIGHBOURHOOD PARK,223.234226832126069,2420.192510113546632
,SUBNEIGHBOURHOOD PARK,239.348063849602738,2703.393673359129480
,SUBNEIGHBOURHOOD PARK,187.455379086371181,2241.496041531067476
,LINEAR PARK,199.863215892701646,897.545876455167900
,SUBNEIGHBOURHOOD PARK,2249.756510690176583,20430.359754196408176
,SUBNEIGHBOURHOOD PARK,894.478425068064666,2706.427513219663524
,NEIGHBOURHOOD PARK,890.421280571114039,43261.341519097535638
,SUBNEIGHBOURHOOD PARK,214.310882123065255,1517.024994820350457
THORNCLIFFE-GREENVIEW COMMUNITY ASSOC,COMMUNITY PARK,2001.075082564498871,103203.893699295222177
,SUBNEIGHBOURHOOD PARK,140.671541591656592,1231.937650166715230
,SUBNEIGHBOURHOOD PARK,195.155942058733388,2175.507525041608915
,SUBNEIGHBOURHOOD PARK,202.219491821403778,2140.651780804729242
,SUBNEIGHBOURHOOD PARK,203.346825522113193,2119.734514421997574
,COMMUNITY PARK,1377.419847798041701,68423.323737675906159
,SUBNEIGHBOURHOOD PARK,121.836875528211550,914.007413668603022
TED HARRISON SCHOOL,COMMUNITY PARK,972.541946141243557,57018.453100072365487
,LINEAR PARK,619.601214110122783,4978.188286771704952
ST ANDREWS HTS COMMUNITY,COMMUNITY PARK,1718.821301990049733,75978.683084649761440
,LINEAR PARK,2275.559706322307193,19250.376245014551387
,LINEAR PARK,409.126493225085198,2883.359044081681986
,COMMUNITY PARK,1725.788462467806539,73273.249408972478705
,NON-PARK,2011.503961987837783,3054.587137820063617
,NON-PARK,435.119138986737539,6121.242601905524680
,NON-PARK,116.980283037634536,733.427501991551026
,NON-PARK,135.338114985436818,882.056339858509432
,COMMUNITY PARK,1242.793798462098039,10154.781019992573420
,SUBNEIGHBOURHOOD PARK,428.618111983306164,5018.316460257997278
,SUBNEIGHBOURHOOD PARK,150.886673740607648,1257.900377673583080
,LINEAR PARK,125.616019406828443,722.731843695143198
MILLENNIUM PARK DEPOT,PARKS DEPOT,380.082668979836171,7702.670022103501651
,SUBNEIGHBOURHOOD PARK,922.357516007159575,8076.124520769766605
,LINEAR PARK,1057.011680593669780,8229.174713360522219
,LINEAR PARK,1173.961587057980751,5031.860388091205095
COLONEL IRVINE JR HIGH; HIGHWOOD ELEM; HIGHWOOD OUTDOOR POOL AND DEPOT,COMMUNITY PARK,1207.897041739747465,89868.560412005987018
,SUBNEIGHBOURHOOD PARK,419.398370374692149,3162.536123962611782
,SUBNEIGHBOURHOOD PARK,116.509648974180593,940.373741264435694
WESTERN IRRIGATION DISTRICT (WID) CANAL 2,LINEAR PARK,2234.720965972409886,39768.749797627155203
,NEIGHBOURHOOD PARK,1223.831420032758615,25817.188112706113316
,SUBNEIGHBOURHOOD PARK,219.135368584495097,3105.501747999515828
BOW TO BLUFF CORRIDOR,SUBNEIGHBOURHOOD PARK,291.804890627472162,1139.477412812759212
,SUBNEIGHBOURHOOD PARK,130.015891027495570,1047.738676808349965
,COMMUNITY PARK,2235.142022158976033,61493.371383233650704
,SUBNEIGHBOURHOOD PARK,164.297097769149815,1308.889761197453936
ECOLE DE LA ROSE SAUVAGE DE CALGARY,NEIGHBOURHOOD PARK,714.421439805419027,23376.874145936602872
,SUBNEIGHBOURHOOD PARK,142.053404415604234,1452.611980045504424
,SUBNEIGHBOURHOOD PARK,295.684774333002849,3375.844582905281186
,SUBNEIGHBOURHOOD PARK,226.315847988032317,3021.270005958567253
,SUBNEIGHBOURHOOD PARK,173.524318646057310,2087.459980554932372
,SUBNEIGHBOURHOOD PARK,125.132019748206616,1071.634274647344228
,NEIGHBOURHOOD PARK,2130.774114060369357,53804.049339985765982
,NON-PARK,110.928699614090263,603.419634567745334
,SUBNEIGHBOURHOOD PARK,103.866765925086867,744.246426093174364
,SUBNEIGHBOURHOOD PARK,196.076215525429319,2321.269937690210099
ST SEBASTIAN ELEM,NEIGHBOURHOOD PARK,880.981853237490213,48651.070874446908419
NOSE CREEK BOTTOMLANDS,COMMUNITY PARK,2911.395834639228269,60872.153353203801089
,SUBNEIGHBOURHOOD PARK,141.909085904475319,1336.554738401131544
,SUBNEIGHBOURHOOD PARK,224.115316367841046,2757.668437703217933
,NEIGHBOURHOOD PARK,797.096317298737404,39080.745546943748195
,COMMUNITY PARK,2452.823715694569273,93919.598584496183321
LIGHT OF CHRIST ELEM & JR HIGH,COMMUNITY PARK,1073.058100601084334,50334.248211041936884
,SUBNEIGHBOURHOOD PARK,209.115285509168586,2044.977215057665489
,COMMUNITY PARK,1691.033450356861067,79866.106605254361057
,NEIGHBOURHOOD PARK,811.285205179682521,34273.297193606471410
,SUBNEIGHBOURHOOD PARK,176.305416600397649,1582.962843751020500
,SUBNEIGHBOURHOOD PARK,143.215317063472042,1349.896556452073582
,SUBNEIGHBOURHOOD PARK,673.719125641942014,3887.730250377313041
,SUBNEIGHBOURHOOD PARK,223.992654321288882,2374.570969444829643
NOSE HILL SPRING; DR J K MULLOY ELEM,NEIGHBOURHOOD PARK,792.531620913485085,34350.669371749485435
,NEIGHBOURHOOD PARK,1682.203188855814687,38000.905776028623222
,SUBNEIGHBOURHOOD PARK,71.620088133285734,392.536533901376231
,SUBNEIGHBOURHOOD PARK,248.481795281164409,3873.739856998242431
,SUBNEIGHBOURHOOD PARK,484.266984701334422,2809.901091821034697
,SUBNEIGHBOURHOOD PARK,197.696892519271358,2288.417022397895380
COVENTRY HILLS SCHOOL,COMMUNITY PARK,925.474097320718442,49304.434884965456149
,SUBNEIGHBOURHOOD PARK,309.060854171941287,3235.650161849436699
,SUBNEIGHBOURHOOD PARK,196.091921757351940,2112.609644222340648
ST AMBROSE ELEM & JR HIGH,NEIGHBOURHOOD PARK,841.551534822382678,36225.932141148572555
,NON-PARK,24.380004606661753,36.166293068745397
,SUBNEIGHBOURHOOD PARK,203.554848468536392,2278.837538818411758
,SUBNEIGHBOURHOOD PARK,164.564691292650139,1970.922231784797987
,SUBNEIGHBOURHOOD PARK,246.061019194804629,3508.354515841724606
FOOTHILLS ACADEMY; WOOD'S HOMES; WILLIAM TAYLOR CENTRE,SUBNEIGHBOURHOOD PARK,498.895546521854328,9606.114689169195117
,SUBNEIGHBOURHOOD PARK,149.513122775102886,1438.782583604491037
,SUBNEIGHBOURHOOD PARK,158.295386143284986,1045.089626174220484
,SUBNEIGHBOURHOOD PARK,260.991972654927963,2703.208197855509752
,SUBNEIGHBOURHOOD PARK,179.723335911214690,1708.680417127431838
,SUBNEIGHBOURHOOD PARK,101.147420667127918,717.372414294323335
MARLBOROUGH ELEM,NEIGHBOURHOOD PARK,959.601972121479207,47622.616629168449435
,SUBNEIGHBOURHOOD PARK,327.944725922336829,2007.482763709151413
,SUBNEIGHBOURHOOD PARK,337.655813480313213,3557.885773998834338
ANDREW SIBBALD ELEM,COMMUNITY PARK,1200.493378001488054,86757.241099425838911
,SUBNEIGHBOURHOOD PARK,243.617475443671026,3580.854480185745160
,NEIGHBOURHOOD PARK,787.163478854366531,35813.835086254854104
,SUBNEIGHBOURHOOD PARK,192.280166178563121,2265.412623583165896
,SUBNEIGHBOURHOOD PARK,195.043959760824748,2219.780966867582265
,SUBNEIGHBOURHOOD PARK,183.817043353753462,2021.173072703164507
,SUBNEIGHBOURHOOD PARK,195.491211520844843,2238.791959059770761
,SUBNEIGHBOURHOOD PARK,611.213044821868834,2282.659435761863278
,SUBNEIGHBOURHOOD PARK,147.962571785059851,1370.876237880552253
,SUBNEIGHBOURHOOD PARK,83.508822629099868,487.653695252451996
,SUBNEIGHBOURHOOD PARK,217.012061085348336,3025.833969405455719
,SUBNEIGHBOURHOOD PARK,126.956705732499628,847.449328591496510
,NON-PARK,132.685145188116820,792.687577785546296
,SUBNEIGHBOURHOOD PARK,163.482864652488644,1236.143177562812298
,SUBNEIGHBOURHOOD PARK,218.910115729144593,1626.544163932167976
,SUBNEIGHBOURHOOD PARK,217.010791544360472,2694.447644205389224
,SUBNEIGHBOURHOOD PARK,172.858875036514434,1076.971915220034589
,NEIGHBOURHOOD PARK,2034.439059105908200,39959.455685939232353
,SUBNEIGHBOURHOOD PARK,267.696221592181814,3486.962943940178775
,SUBNEIGHBOURHOOD PARK,188.138573774322936,2110.469590999437969
,SUBNEIGHBOURHOOD PARK,234.275284215821358,3195.529895148395099
ST MARK ELEM; BOB EDWARDS JR HIGH,COMMUNITY PARK,1298.707759513898054,73960.645279582691728
,SUBNEIGHBOURHOOD PARK,254.231845002957499,3156.317096886636591
,COMMUNITY PARK,1432.165013431972511,51798.926420652554953
,SUBNEIGHBOURHOOD PARK,178.775198508450558,1100.165371621709482
,SUBNEIGHBOURHOOD PARK,200.905018560773584,1492.959993158207453
,SUBNEIGHBOURHOOD PARK,160.296620997067379,1428.876811792976241
,SUBNEIGHBOURHOOD PARK,142.315724065889441,1227.869330190592564
,SUBNEIGHBOURHOOD PARK,189.484521817419278,2308.332140365401756
,SUBNEIGHBOURHOOD PARK,178.602089521195808,2050.914155387672054
LEGACY PINE CREEK NATURAL AREA,DISTRICT PARK,8721.282541954964472,840840.228518929332495
,SUBNEIGHBOURHOOD PARK,104.588875704421952,693.497334054455450
,NEIGHBOURHOOD PARK,798.484922618003225,34435.341031744537759
MONTEREY PARK ELEM; MONTEREY PARK COMMUNTIY ASSOC,COMMUNITY PARK,1125.251909135746928,63649.056928570113087
,SUBNEIGHBOURHOOD PARK,230.870940062044383,3079.713704526030142
,NEIGHBOURHOOD PARK,1048.227398078028500,45848.832921324355993
,NON-PARK,101.544882884023579,267.958707125299327
,SUBNEIGHBOURHOOD PARK,333.206621901368237,3736.039648062310334
JAMES SHORT MEMORIAL SCHOOL; GW SKENE ELEM; ST PETER ELEM,COMMUNITY PARK,2066.111457714340759,118017.573734991266974
,SUBNEIGHBOURHOOD PARK,388.799683691904136,2200.205827601061628
,SUBNEIGHBOURHOOD PARK,199.917582094522061,2595.456630823833621
,COMMUNITY PARK,3145.352713822187980,100296.237921258318238
,NEIGHBOURHOOD PARK,1120.484914085981700,40945.063302396083600
,COMMUNITY PARK,1222.268917742134590,76838.670223448163597
ST JOSEPH PARK,SUBNEIGHBOURHOOD PARK,362.480239891074746,5920.787983398894539
KING GEORGE ELEM,NEIGHBOURHOOD PARK,799.435381854593743,29398.312250192720967
,SUBNEIGHBOURHOOD PARK,201.253737210097540,2290.541423784538438
,SUBNEIGHBOURHOOD PARK,386.784765496535954,3133.132930263617709
,SUBNEIGHBOURHOOD PARK,228.233439623201690,2738.710347103245113
,SUBNEIGHBOURHOOD PARK,171.434976697706588,1060.718783397773450
CHAPARRAL SCHOOL,NEIGHBOURHOOD PARK,855.913922503325466,42296.651422069684486
,SUBNEIGHBOURHOOD PARK,136.717300209274555,848.618979215962099
,SUBNEIGHBOURHOOD PARK,295.493058028175824,3266.896415620636617
,SUBNEIGHBOURHOOD PARK,178.118262016936626,2026.152020578895417
,SUBNEIGHBOURHOOD PARK,232.889143238939056,3036.294305738549610
,COMMUNITY PARK,1560.736041347400487,60726.114325945454766
,SUBNEIGHBOURHOOD PARK,183.057865863134225,2239.786969801883515
,SUBNEIGHBOURHOOD PARK,212.319259328814269,2524.859281239555912
,SUBNEIGHBOURHOOD PARK,347.529973549499914,2983.993815388105759
,SUBNEIGHBOURHOOD PARK,224.939986704336661,2176.751576621637923
,SUBNEIGHBOURHOOD PARK,189.106069168893299,2221.400645695764524
,SUBNEIGHBOURHOOD PARK,195.590611905477772,2489.262776383562596
,SUBNEIGHBOURHOOD PARK,209.653378424665334,2460.547542044099373
,SUBNEIGHBOURHOOD PARK,149.756459950566665,1084.994383312726086
,SUBNEIGHBOURHOOD PARK,190.856599459073749,2197.847244823952224
EUGENE COSTE ELEM,NEIGHBOURHOOD PARK,844.196304681226707,45613.850975864632346
,SUBNEIGHBOURHOOD PARK,215.090124823313118,2807.556234882983972
,SUBNEIGHBOURHOOD PARK,169.092656497879943,1422.153647428796148
,SUBNEIGHBOURHOOD PARK,210.180067136348981,2732.428782775674335
,SUBNEIGHBOURHOOD PARK,389.697800554973696,2690.582342687700930
,SUBNEIGHBOURHOOD PARK,183.284545425870078,2102.497177146667127
,SUBNEIGHBOURHOOD PARK,244.486104872788729,2385.285989904066810
,COMMUNITY PARK,2384.103253189211955,59041.781120851097512
,SUBNEIGHBOURHOOD PARK,71.195637126238054,319.168425796496649
RAMSEY CIVIC BUILDING,SUBNEIGHBOURHOOD PARK,198.389311725790236,2459.805295140894941
,SUBNEIGHBOURHOOD PARK,146.809842587057290,1299.952973799803203
,SUBNEIGHBOURHOOD PARK,208.281625724341552,2311.440936751563640
,SUBNEIGHBOURHOOD PARK,237.960733466951638,2875.628807188098563
,SUBNEIGHBOURHOOD PARK,192.264383308424897,2393.334648797006139
,SUBNEIGHBOURHOOD PARK,142.600059077048485,1321.754496639574427
,NON-PARK,1689.864188146636479,29029.879440521333891
,SUBNEIGHBOURHOOD PARK,153.508617843791143,1713.291904923565426
,SUBNEIGHBOURHOOD PARK,456.002067742197426,1187.936293531260844
,SUBNEIGHBOURHOOD PARK,500.217434000691185,2636.679729486256292
,SUBNEIGHBOURHOOD PARK,532.852867798942157,3864.532501154516922
ALBERTA BADMINTON ASSOC,NEIGHBOURHOOD PARK,912.013334959073632,45490.510627681367623
,SUBNEIGHBOURHOOD PARK,191.830202351135199,1722.565991514912412
STANLEY JONES SCHOOL; RENFREW COMMUNITY ASSOC,NEIGHBOURHOOD PARK,964.018588201557236,39556.049657560826745
,SUBNEIGHBOURHOOD PARK,231.869571963267560,1606.260687570186974
,NEIGHBOURHOOD PARK,757.910420397857365,34208.553194882952084
,COMMUNITY PARK,3231.116790565351948,56733.971999118635722
,SUBNEIGHBOURHOOD PARK,219.989863699655700,2479.012923801674333
CHRIS AKKERMAN ELEM,NEIGHBOURHOOD PARK,794.505866217564972,37758.705173341171758
,LINEAR PARK,640.968391064545699,4502.499676665168408
MAPLE RIDGE ELEM; RT ALDERMAN JR HIGH; WILLOW RIDGE COMMUNITY ASSOC,COMMUNITY PARK,1316.984634186400172,84069.328543692143285
,SUBNEIGHBOURHOOD PARK,184.582594048939882,2191.684568987129296
HAULTAIN MEMORIAL ELEM,NEIGHBOURHOOD PARK,814.848804725470472,38547.293756660918007
,SUBNEIGHBOURHOOD PARK,570.730325081190358,3137.381848442410501
,NEIGHBOURHOOD PARK,4124.718386294021002,37153.985243549890583
ST ROSE OF LIMA ELEM & JR HIGH; RUNDLE COMMUNITY ASSOC,COMMUNITY PARK,1010.132593339229402,64332.510671189942514
,SUBNEIGHBOURHOOD PARK,254.744381512870660,3227.113597945828587
,SUBNEIGHBOURHOOD PARK,204.439847338542762,2801.518862269384499
,SUBNEIGHBOURHOOD PARK,101.910136800358003,731.598152011875300
,SUBNEIGHBOURHOOD PARK,72.763186096994758,292.039977239357142
,SUBNEIGHBOURHOOD PARK,187.836124271135930,2303.456452525889745
,SUBNEIGHBOURHOOD PARK,425.955291504648415,2183.220485792495310
,SUBNEIGHBOURHOOD PARK,189.739120900018150,1119.019063863974679
,SUBNEIGHBOURHOOD PARK,188.811467921533620,2836.419299601280727
,SUBNEIGHBOURHOOD PARK,124.090154267700356,722.163112428696422
,SUBNEIGHBOURHOOD PARK,185.270322568709616,2112.084565156798362
,SUBNEIGHBOURHOOD PARK,78.265159996729693,388.537782199486230
,NEIGHBOURHOOD PARK,1625.885576175342067,38937.828753972986306
,SUBNEIGHBOURHOOD PARK,188.678286822190159,1141.770609258179093
MCKENZIE HIGHLANDS SCHOOL,COMMUNITY PARK,1347.810167527757812,62848.611962597220554
,SUBNEIGHBOURHOOD PARK,117.050849516842248,659.597908462448572
,LINEAR PARK,109.954929835590022,601.617868227122813
,SUBNEIGHBOURHOOD PARK,128.215281303112533,943.342628040839941
,SUBNEIGHBOURHOOD PARK,207.918115745197895,2890.558241062901288
,NEIGHBOURHOOD PARK,1049.561424613255213,35199.750960671895882
,SUBNEIGHBOURHOOD PARK,82.518018128217051,404.488315892534047
PRINCE'S ISLAND PARK,REGIONAL PARK,2646.848795070003234,158100.544404044456314
,SUBNEIGHBOURHOOD PARK,176.214620963966183,1770.698840245526753
,LINEAR PARK,98.442184241660556,524.881685840069167
,SUBNEIGHBOURHOOD PARK,197.718307000995850,2289.387162299135980
,SUBNEIGHBOURHOOD PARK,310.988792693622372,2631.861388852597429
,COMMUNITY PARK,1893.215926379393522,51124.633324747512233
,SUBNEIGHBOURHOOD PARK,245.395945294191762,3792.327803753717944
,SUBNEIGHBOURHOOD PARK,204.472056184787562,2642.273995415403078
,LINEAR PARK,159.304472561861331,691.515392280235574
,SUBNEIGHBOURHOOD PARK,524.368586141473315,8221.625045466849770
,COMMUNITY PARK,1104.763606271396839,52689.175746754684951
CROSSING PARK ELEM,COMMUNITY PARK,1141.144641194539872,71938.024418662418611
,SUBNEIGHBOURHOOD PARK,143.424281608327249,1201.739345670362809
MANMEET SINGH BHULLAR SCHOOL,COMMUNITY PARK,1033.255595866117801,57965.652370533069188
,SUBNEIGHBOURHOOD PARK,122.982288367638603,923.729689615959160
,SUBNEIGHBOURHOOD PARK,121.225596202047612,905.159913258507800
,SUBNEIGHBOURHOOD PARK,195.313265437958734,1973.146911239710107
,NEIGHBOURHOOD PARK,1323.301283465817733,49408.412922292656731
,SUBNEIGHBOURHOOD PARK,288.869084720395222,3493.622877163902558
HIDDEN VALLEY SCHOOL; VALLEY CREEK ELEM,COMMUNITY PARK,1417.613925942295737,87826.897559474149602
,NEIGHBOURHOOD PARK,895.498395160926179,47573.811420114958310
,SUBNEIGHBOURHOOD PARK,110.301601838536214,743.779534866758240
,SUBNEIGHBOURHOOD PARK,149.684489065034114,1430.098677880210062
MCKENZIE TOWNE SCHOOL,NEIGHBOURHOOD PARK,820.805339609103044,41655.927096180719673
,SUBNEIGHBOURHOOD PARK,191.913095903169790,2215.037442015384386
,SUBNEIGHBOURHOOD PARK,266.351942336945569,2663.122802215511911
,SUBNEIGHBOURHOOD PARK,137.983950388860080,943.703815111460244
,LINEAR PARK,144.694062314483716,623.341294860650009
,NEIGHBOURHOOD PARK,1803.361794034506602,31188.873173476935335
,SUBNEIGHBOURHOOD PARK,225.531789484612148,2785.826501759067014
,SUBNEIGHBOURHOOD PARK,220.836558960072409,1032.580317241074226
,SUBNEIGHBOURHOOD PARK,175.384494040969372,1126.765507451560779
,COMMUNITY PARK,2034.421211859034656,90611.922228480092599
,NEIGHBOURHOOD PARK,1000.370419104103576,39001.383453088797978
,SUBNEIGHBOURHOOD PARK,176.217004992159048,1936.015939253736178
,SUBNEIGHBOURHOOD PARK,197.263627020020294,2417.323500078612142
,SUBNEIGHBOURHOOD PARK,130.643699305759696,875.657689150112560
,SUBNEIGHBOURHOOD PARK,201.731056246275045,2491.491140147336864
,SUBNEIGHBOURHOOD PARK,164.213346702608021,1720.043076713755909
,SUBNEIGHBOURHOOD PARK,106.446226794044250,726.768291297630299
,LINEAR PARK,120.338385238118150,780.545884464463370
,SUBNEIGHBOURHOOD PARK,112.895158115534258,796.047164051572963
,LINEAR PARK,114.203745784406038,655.287524889689621
,NEIGHBOURHOOD PARK,745.332641964168943,33921.220173367895768
HOLY ANGELS ELEM,NEIGHBOURHOOD PARK,1577.695013823343515,49616.769027608483157
,SUBNEIGHBOURHOOD PARK,373.749328530234493,3987.269235575181938
,LINEAR PARK,102.280330334599455,429.196228679846968
,SUBNEIGHBOURHOOD PARK,265.262874378521758,3345.712680289684613
,COMMUNITY PARK,5028.036589271057892,58457.668248829337244
,NEIGHBOURHOOD PARK,1365.789516403629705,27366.552336470158480
,SUBNEIGHBOURHOOD PARK,178.209262687767108,2061.142850584672487
,SUBNEIGHBOURHOOD PARK,251.271451796726581,3438.258961378023741
,SUBNEIGHBOURHOOD PARK,158.086629147849436,1201.444768072518855
,COMMUNITY PARK,3267.813874004563331,66020.768415509475744
ST BONAVENTURE JR HIGH,COMMUNITY PARK,985.894233932920883,50372.909354653820628
MCKENZIE-FISH CREEK PARK BUFFER,LINEAR PARK,4615.302241737809709,33183.575992967744241
,NEIGHBOURHOOD PARK,1791.779018647669318,43726.752176542977395
,SUBNEIGHBOURHOOD PARK,136.629809187086494,1140.234442306681558
HASKAYNE LEGACY PARK,REGIONAL PARK,8022.841863594171627,1495845.678593029035255
,SUBNEIGHBOURHOOD PARK,264.140897366999809,3771.968499746871657
NORTH HAVEN ELEM SCHOOL,NEIGHBOURHOOD PARK,694.243562901958057,31648.618386381534947
,SUBNEIGHBOURHOOD PARK,149.903867548116636,1397.571225238929856
PENBROOKE MEADOWS ELEM,NEIGHBOURHOOD PARK,960.686850560087692,48721.088663058246311
CALGARY WALDORF SCHOOL,COMMUNITY PARK,1334.208820967424344,52757.488295281480532
,SUBNEIGHBOURHOOD PARK,264.185130553647582,3900.756673935174149
,SUBNEIGHBOURHOOD PARK,169.518638083321605,1873.348904789033213
,SUBNEIGHBOURHOOD PARK,201.939873769065315,2586.385575667582543
,SUBNEIGHBOURHOOD PARK,159.763084519064876,623.296896288802031
SAFEWAY CORNER,SUBNEIGHBOURHOOD PARK,140.802706499203168,1122.773837388830998
,COMMUNITY PARK,3168.389950748659885,55921.897594003872655
,SUBNEIGHBOURHOOD PARK,248.369124997260201,2565.074023517694968
,SUBNEIGHBOURHOOD PARK,125.687355448187915,827.272650049388972
,SUBNEIGHBOURHOOD PARK,140.042805742720134,957.044812054665044
,SUBNEIGHBOURHOOD PARK,128.941335554866669,1127.596405327994262
,SUBNEIGHBOURHOOD PARK,120.846456940812601,697.221495110291357
,SUBNEIGHBOURHOOD PARK,204.454980424614831,2390.071191544533576
,SUBNEIGHBOURHOOD PARK,210.314718019084438,1982.804411181035675
,LINEAR PARK,148.090746821920078,573.146243317293170
,SUBNEIGHBOURHOOD PARK,225.852734465352853,2910.701952227859692
